SETTLEMENTDATE,actual,Naive Baseline,ARIMA,SARIMA,Holt-Winters,XGBoost,XGBoost + Temp,temp_max
2025-12-05 08:30:00,6341.841666666667,6646.068333333334,6890.197615668065,6561.745861246045,8307.053444220492,6014.075,6605.641,36.2
2025-12-05 09:00:00,6265.155,6142.093333333333,6890.197615668065,6561.745861246045,8083.357673748982,6032.701,6721.4854,36.2
2025-12-05 09:30:00,6422.6466666666665,5819.110000000001,6890.197615668065,6561.745861246045,7800.145116709185,6069.5933,6710.572,36.2
2025-12-05 10:00:00,6612.22,5879.123333333333,6890.197615668065,6561.745861246045,7574.675097202366,6073.313,6662.5767,36.2
2025-12-05 10:30:00,6632.801666666666,6284.448333333334,6890.197615668065,6561.745861246045,7354.807689057726,5892.4062,6863.8667,36.2
2025-12-05 11:00:00,6807.311666666667,6270.610000000001,6890.197615668065,6561.745861246045,7122.602703611303,6075.31,7256.44,36.2
2025-12-05 11:30:00,6990.395,5936.610000000001,6890.197615668065,6561.745861246045,6956.922578275306,6246.2046,7417.2725,36.2
2025-12-05 12:00:00,7344.678333333333,5316.5233333333335,6890.197615668065,6561.745861246045,6856.162097554374,6237.457,7570.926,36.2
2025-12-05 12:30:00,7679.371666666667,5009.113333333334,6890.197615668065,6561.745861246045,6830.758949861669,6450.567,7875.015,36.2
2025-12-05 13:00:00,7954.653333333333,5261.45,6890.197615668065,6561.745861246045,6855.845118217211,6828.253,8277.453,36.2
2025-12-05 13:30:00,8317.835000000001,5538.708333333333,6890.197615668065,6561.745861246045,6917.531462014625,7065.9443,8709.785,36.2
2025-12-05 14:00:00,8874.478333333333,6443.008333333334,6890.197615668065,6561.745861246045,7069.79550852761,7637.9575,9054.17,36.2
2025-12-05 14:30:00,9496.403333333334,7067.518333333333,6890.197615668065,6561.745861246045,7268.795959784695,7779.8813,8696.557,36.2
2025-12-05 15:00:00,9906.155,7487.988333333334,6890.197615668065,6561.745861246045,7429.494138360492,8155.27,9252.4375,36.2
2025-12-05 15:30:00,10706.15,7858.5,6890.197615668065,6561.745861246045,7624.97748309595,8486.153,9758.807,36.2
2025-12-05 16:00:00,11145.075,8112.538333333333,6890.197615668065,6561.745861246045,7826.506681756145,9124.176,10104.73,36.2
2025-12-05 16:30:00,11411.846666666666,8278.996666666666,6890.197615668065,6561.745861246045,8111.333095690122,9649.062,10117.289,36.2
2025-12-05 17:00:00,11576.928333333335,8613.348333333333,6890.197615668065,6561.745861246045,8348.398041387783,9916.723,10778.728,36.2
2025-12-05 17:30:00,11822.703333333331,8672.106666666667,6890.197615668065,6561.745861246045,8600.424813058864,10399.025,11025.542,36.2
2025-12-05 18:00:00,11580.693333333336,8603.195,6890.197615668065,6561.745861246045,8751.564506954053,10522.808,10987.61,36.2
2025-12-05 18:30:00,11419.136666666667,8624.263333333334,6890.197615668065,6561.745861246045,8893.796206944684,10310.786,10690.004,36.2
2025-12-05 19:00:00,11140.646666666667,8618.233333333334,6890.197615668065,6561.745861246045,8908.139757243593,10310.393,10475.171,36.2
2025-12-05 19:30:00,10778.22,8482.216666666667,6890.197615668065,6561.745861246045,8790.497088921493,10009.62,10165.379,36.2
2025-12-05 20:00:00,10480.236666666666,8320.608333333334,6890.197615668065,6561.745861246045,8619.612510282162,9779.765,9877.256,36.2
2025-12-05 20:30:00,10032.951666666666,8090.03,6890.197615668065,6561.745861246045,8432.40263982381,9451.207,9375.656,36.2
2025-12-05 21:00:00,9729.21,7990.623333333333,6890.197615668065,6561.745861246045,8314.762452306406,9180.102,9025.179,36.2
2025-12-05 21:30:00,9397.443333333336,7911.378333333334,6890.197615668065,6561.745861246045,8214.97789946039,9122.072,8852.497,36.2
2025-12-05 22:00:00,8986.381666666666,7702.833333333333,6890.197615668065,6561.745861246045,8056.299683802711,8668.723,8631.822,36.2
2025-12-05 22:30:00,8714.666666666666,7538.235000000001,6890.197615668065,6561.745861246045,7877.143525105621,8498.824,8572.29,36.2
2025-12-05 23:00:00,8384.486666666666,7354.25,6890.197615668065,6561.745861246045,7734.380706307128,8266.043,8243.42,36.2
2025-12-05 23:30:00,8113.625,7192.1483333333335,6890.197615668065,6561.745861246045,7640.494672268087,7894.042,7703.598,36.2
2025-12-06 00:00:00,7824.701666666667,7028.283333333333,6778.437771771715,6410.970110892296,7514.825257856958,7475.7153,7868.67,38.8
2025-12-06 00:30:00,7478.326666666667,6793.1483333333335,6778.437771771715,6410.970110892296,7362.740516692619,7152.8784,7480.7593,38.8
2025-12-06 01:00:00,7249.771666666667,6594.3,6778.437771771715,6410.970110892296,7255.802655194942,6889.387,7210.69,38.8
2025-12-06 01:30:00,7058.668333333334,6492.056666666666,6778.437771771715,6410.970110892296,7171.190284178313,6752.1167,7115.7603,38.8
2025-12-06 02:00:00,6908.435,6404.738333333334,6778.437771771715,6410.970110892296,7102.793129812378,6626.2314,6997.098,38.8
2025-12-06 02:30:00,6819.608333333334,6360.763333333333,6778.437771771715,6410.970110892296,6994.8328850342195,6502.372,6895.6484,38.8
2025-12-06 03:00:00,6731.748333333333,6263.6050000000005,6778.437771771715,6410.970110892296,6921.966061896954,6439.599,6798.3286,38.8
2025-12-06 03:30:00,6660.085,6240.908333333333,6778.437771771715,6410.970110892296,6871.957939920779,6408.9004,6786.429,38.8
2025-12-06 04:00:00,6651.891666666666,6288.308333333333,6778.437771771715,6410.970110892296,6855.80896709245,6462.9473,6763.8193,38.8
2025-12-06 04:30:00,6707.759999999999,6320.8966666666665,6778.437771771715,6410.970110892296,6856.0407451966985,6464.8975,6773.4546,38.8
2025-12-06 05:00:00,6667.23,6312.389999999999,6778.437771771715,6410.970110892296,6886.486885221821,6459.505,6826.5806,38.8
2025-12-06 05:30:00,6553.45,6360.253333333334,6778.437771771715,6410.970110892296,6910.091458250941,6490.5625,6855.4424,38.8
2025-12-06 06:00:00,6689.57,6464.665,6778.437771771715,6410.970110892296,6945.869340312712,6506.6616,6858.286,38.8
2025-12-06 06:30:00,6752.54,6529.508333333334,6778.437771771715,6410.970110892296,7013.308736464235,6555.5483,7052.0425,38.8
2025-12-06 07:00:00,6734.576666666667,6887.546666666666,6778.437771771715,6410.970110892296,7147.736991651003,6612.172,7047.2124,38.8
2025-12-06 07:30:00,6799.0,6701.408333333333,6778.437771771715,6410.970110892296,7229.940114833975,6678.864,7053.968,38.8
2025-12-06 08:00:00,6770.581666666666,6531.983333333334,6778.437771771715,6410.970110892296,7262.385432581928,6770.5723,7112.359,38.8
2025-12-06 08:30:00,6665.611666666667,6063.158333333333,6778.437771771715,6410.970110892296,7206.5399468016885,6609.635,7215.421,38.8
2025-12-06 09:00:00,6485.468333333333,5247.7716666666665,6778.437771771715,6410.970110892296,7091.277870215628,6466.5054,7498.5684,38.8
2025-12-06 09:30:00,6686.863333333334,5249.8949999999995,6778.437771771715,6410.970110892296,6909.597123342747,6395.143,7571.872,38.8
2025-12-06 10:00:00,7191.488333333334,5651.79,6778.437771771715,6410.970110892296,6747.488096174814,6387.774,7781.3013,38.8
2025-12-06 10:30:00,7484.735000000001,5877.506666666667,6778.437771771715,6410.970110892296,6532.711156811316,6485.2314,7891.0015,38.8
2025-12-06 11:00:00,7665.168333333334,5754.803333333333,6778.437771771715,6410.970110892296,6298.310700594504,6325.9824,7969.0894,38.8
2025-12-06 11:30:00,8229.85,6003.171666666666,6778.437771771715,6410.970110892296,6157.034900538981,6392.624,7907.282,38.8
2025-12-06 12:00:00,8438.496666666666,6201.131666666667,6778.437771771715,6410.970110892296,6110.269089417134,6855.808,7986.167,38.8
2025-12-06 12:30:00,8882.755,5816.116666666666,6778.437771771715,6410.970110892296,6107.894690305443,7212.4214,8574.432,38.8
2025-12-06 13:00:00,9163.473333333332,5568.026666666668,6778.437771771715,6410.970110892296,6080.239322123782,7361.7305,8951.963,38.8
2025-12-06 13:30:00,9099.215,5941.695,6778.437771771715,6410.970110892296,6126.53589152761,7988.126,9650.047,38.8
2025-12-06 14:00:00,9809.043333333331,6695.401666666668,6778.437771771715,6410.970110892296,6239.099212294007,8351.577,10239.966,38.8
2025-12-06 14:30:00,10423.883333333331,7480.961666666667,6778.437771771715,6410.970110892296,6385.976842044927,9051.785,10558.607,38.8
2025-12-06 15:00:00,10526.341666666667,8244.998333333333,6778.437771771715,6410.970110892296,6515.662901928903,9698.63,10879.986,38.8
2025-12-06 15:30:00,10931.968333333332,8399.626666666667,6778.437771771715,6410.970110892296,6666.746594859844,10209.457,11318.946,38.8
2025-12-06 16:00:00,11123.365,8248.316666666668,6778.437771771715,6410.970110892296,6946.55310432826,10582.884,11354.021,38.8
2025-12-06 16:30:00,11439.888333333334,8702.195,6778.437771771715,6410.970110892296,7310.839868977632,10710.345,11637.429,38.8
2025-12-06 17:00:00,11456.605,9089.408333333333,6778.437771771715,6410.970110892296,7696.418799936567,11069.298,11878.278,38.8
2025-12-06 17:30:00,11427.218333333332,9374.275,6778.437771771715,6410.970110892296,8033.370270267078,11118.255,11774.353,38.8
2025-12-06 18:00:00,11400.296666666669,9444.186666666666,6778.437771771715,6410.970110892296,8248.383743550101,10821.826,11547.404,38.8
2025-12-06 18:30:00,11091.376666666663,9239.743333333334,6778.437771771715,6410.970110892296,8429.230927891918,10555.98,11248.304,38.8
2025-12-06 19:00:00,10858.52,9103.931666666667,6778.437771771715,6410.970110892296,8475.699321252736,10454.346,10783.326,38.8
2025-12-06 19:30:00,10522.99,8910.488333333333,6778.437771771715,6410.970110892296,8417.522864772824,10428.335,10550.878,38.8
2025-12-06 20:00:00,10284.155,8632.908333333333,6778.437771771715,6410.970110892296,8264.775853281657,10287.057,10282.629,38.8
2025-12-06 20:30:00,10019.311666666666,8357.581666666667,6778.437771771715,6410.970110892296,8139.921169288064,9953.556,9858.433,38.8
2025-12-06 21:00:00,9777.71,8114.918333333334,6778.437771771715,6410.970110892296,8041.699493661158,9588.502,9585.418,38.8
2025-12-06 21:30:00,9578.885,7901.540000000001,6778.437771771715,6410.970110892296,7964.794844346262,9273.781,9196.398,38.8
2025-12-06 22:00:00,9178.821666666669,7719.52,6778.437771771715,6410.970110892296,7856.69011308597,8980.496,8838.791,38.8
2025-12-06 22:30:00,8803.293333333333,7468.113333333334,6778.437771771715,6410.970110892296,7712.718345915187,8639.432,8624.893,38.8
2025-12-06 23:00:00,8479.805,7203.178333333333,6778.437771771715,6410.970110892296,7611.652080527496,8420.009,8243.974,38.8
2025-12-06 23:30:00,8207.991666666667,7029.474999999999,6778.437771771715,6410.970110892296,7539.977284213529,8109.58,7936.68,38.8
2025-12-07 00:00:00,7938.963333333333,6886.331666666666,6752.686385308305,7072.2082137934385,7435.870959042127,7647.965,7681.9717,28.0
2025-12-07 00:30:00,7619.793333333334,6651.548333333333,6752.686385308305,7072.2082137934385,7320.635275684559,7367.7656,7396.82,28.0
2025-12-07 01:00:00,7412.476666666667,6448.46,6752.686385308305,7072.2082137934385,7228.892334419248,7094.865,7156.647,28.0
2025-12-07 01:30:00,7257.901666666668,6311.2733333333335,6752.686385308305,7072.2082137934385,7146.555806275122,6886.069,6953.3125,28.0
2025-12-07 02:00:00,7101.461666666667,6222.035,6752.686385308305,7072.2082137934385,7094.912107363767,6736.3755,6842.3735,28.0
2025-12-07 02:30:00,7001.866666666666,6143.078333333334,6752.686385308305,7072.2082137934385,7010.033388861567,6695.4004,6727.328,28.0
2025-12-07 03:00:00,6879.721666666667,6113.986666666667,6752.686385308305,7072.2082137934385,6954.567171627918,6594.4927,6601.3086,28.0
2025-12-07 03:30:00,6794.8983333333335,6075.563333333333,6752.686385308305,7072.2082137934385,6931.19291938289,6544.853,6556.9497,28.0
2025-12-07 04:00:00,6774.490000000001,6068.835,6752.686385308305,7072.2082137934385,6952.320797669236,6565.2285,6585.338,28.0
2025-12-07 04:30:00,6759.06,6096.261666666666,6752.686385308305,7072.2082137934385,6986.76690744724,6552.103,6557.361,28.0
2025-12-07 05:00:00,6735.408333333333,6075.724999999999,6752.686385308305,7072.2082137934385,7025.918183188933,6496.0747,6544.0615,28.0
2025-12-07 05:30:00,6701.901666666668,5926.775000000001,6752.686385308305,7072.2082137934385,7051.850303202437,6472.646,6506.2783,28.0
2025-12-07 06:00:00,6672.521666666667,5789.986666666667,6752.686385308305,7072.2082137934385,7079.951191928532,6454.6455,6452.7173,28.0
2025-12-07 06:30:00,6712.393333333333,5502.936666666666,6752.686385308305,7072.2082137934385,7108.632118250708,6587.245,6513.8306,28.0
2025-12-07 07:00:00,6701.384999999999,5245.591666666666,6752.686385308305,7072.2082137934385,7174.099847461002,7141.1895,6700.323,28.0
2025-12-07 07:30:00,6608.713333333333,4887.21,6752.686385308305,7072.2082137934385,7249.875883129185,7156.6484,6679.5825,28.0
2025-12-07 08:00:00,6560.79,4631.2733333333335,6752.686385308305,7072.2082137934385,7248.527133587191,7208.725,6669.6885,28.0
2025-12-07 08:30:00,6426.498333333333,4448.45,6752.686385308305,7072.2082137934385,7161.050751801369,7347.1475,6575.3486,28.0
2025-12-07 09:00:00,6238.325,4185.461666666667,6752.686385308305,7072.2082137934385,7080.7958069892775,7113.894,6499.254,28.0
2025-12-07 09:30:00,6039.628333333333,4183.496666666667,6752.686385308305,7072.2082137934385,7008.990851757934,7111.492,6578.994,28.0
2025-12-07 10:00:00,5932.815,4233.541666666667,6752.686385308305,7072.2082137934385,6884.791818769316,7171.72,6425.8,28.0
2025-12-07 10:30:00,5854.096666666667,4197.173333333333,6752.686385308305,7072.2082137934385,6703.050801556288,6752.186,6268.7354,28.0
2025-12-07 11:00:00,5655.905,4169.06,6752.686385308305,7072.2082137934385,6577.480580640485,7061.121,6351.9165,28.0
2025-12-07 11:30:00,5634.678333333333,4154.3949999999995,6752.686385308305,7072.2082137934385,6473.654032155683,6574.9385,6305.0186,28.0
2025-12-07 12:00:00,5663.071666666667,4076.3016666666663,6752.686385308305,7072.2082137934385,6446.4579927075265,6580.6646,6561.6963,28.0
2025-12-07 12:30:00,5518.105,4118.431666666666,6752.686385308305,7072.2082137934385,6465.73969920992,6811.413,7002.6562,28.0
2025-12-07 13:00:00,5473.803333333333,4162.468333333333,6752.686385308305,7072.2082137934385,6496.738349941267,6840.8374,7348.169,28.0
2025-12-07 13:30:00,5332.29,4212.0,6752.686385308305,7072.2082137934385,6600.632631677501,6835.387,7518.1147,28.0
2025-12-07 14:00:00,5772.241666666666,4127.6866666666665,6752.686385308305,7072.2082137934385,6720.03500304457,6398.865,7921.1025,28.0
2025-12-07 14:30:00,6238.13,4421.508333333333,6752.686385308305,7072.2082137934385,6904.470201072449,6433.0376,8322.323,28.0
2025-12-07 15:00:00,6696.658333333333,4788.208333333333,6752.686385308305,7072.2082137934385,7132.2016693634005,6885.395,8767.771,28.0
2025-12-07 15:30:00,7168.253333333333,5385.928333333333,6752.686385308305,7072.2082137934385,7417.507114749897,7499.3594,9181.685,28.0
2025-12-07 16:00:00,7533.021666666667,5929.006666666667,6752.686385308305,7072.2082137934385,7766.419631699544,8178.2627,9327.138,28.0
2025-12-07 16:30:00,7749.483333333334,6632.753333333334,6752.686385308305,7072.2082137934385,8165.946096776912,8261.458,10092.649,28.0
2025-12-07 17:00:00,7912.506666666667,7178.566666666667,6752.686385308305,7072.2082137934385,8511.137130965944,9000.48,10158.176,28.0
2025-12-07 17:30:00,8022.271666666667,7646.651666666668,6752.686385308305,7072.2082137934385,8805.412278487725,9163.385,10107.459,28.0
2025-12-07 18:00:00,7998.541666666667,7842.54,6752.686385308305,7072.2082137934385,8989.110136249506,9020.373,9888.839,28.0
2025-12-07 18:30:00,7850.169999999999,7846.585,6752.686385308305,7072.2082137934385,9128.239640294949,8987.067,9520.955,28.0
2025-12-07 19:00:00,7841.656666666667,7841.77,6752.686385308305,7072.2082137934385,9161.211024071246,8829.37,9501.422,28.0
2025-12-07 19:30:00,7820.72,7720.525000000001,6752.686385308305,7072.2082137934385,9101.448744627092,8505.074,9130.4795,28.0
2025-12-07 20:00:00,7712.371666666666,7608.643333333333,6752.686385308305,7072.2082137934385,8920.962816593745,8325.248,8809.224,28.0
2025-12-07 20:30:00,7586.251666666667,7433.476666666667,6752.686385308305,7072.2082137934385,8743.518647690635,7667.688,8358.043,28.0
2025-12-07 21:00:00,7420.356666666667,7322.671666666666,6752.686385308305,7072.2082137934385,8602.368302845804,7369.977,7935.139,28.0
2025-12-07 21:30:00,7343.643333333333,7288.77,6752.686385308305,7072.2082137934385,8480.864570986509,7417.5537,7758.717,28.0
2025-12-07 22:00:00,7197.134999999999,7116.490000000001,6752.686385308305,7072.2082137934385,8304.548703497925,7238.0786,7650.308,28.0
2025-12-07 22:30:00,7030.916666666667,6986.933333333333,6752.686385308305,7072.2082137934385,8099.727658342419,7389.707,7466.578,28.0
2025-12-07 23:00:00,6975.481666666667,6845.386666666666,6752.686385308305,7072.2082137934385,7924.993163880503,7300.8447,7249.7124,28.0
2025-12-07 23:30:00,6899.45,6731.03,6752.686385308305,7072.2082137934385,7801.05981945229,7219.377,7205.1055,28.0
2025-12-08 00:00:00,6732.888333333333,6606.536666666667,6770.729422283323,7223.68535744699,7651.920387624775,6802.886,6730.4546,26.1
2025-12-08 00:30:00,6541.941666666667,6416.381666666667,6770.729422283323,7223.68535744699,7504.78411222663,6704.278,6791.0566,26.1
2025-12-08 01:00:00,6361.2733333333335,6291.19,6770.729422283323,7223.68535744699,7390.637264240566,6668.0186,6739.3267,26.1
2025-12-08 01:30:00,6279.474999999999,6244.616666666666,6770.729422283323,7223.68535744699,7305.412952033222,6569.356,6609.1045,26.1
2025-12-08 02:00:00,6273.634999999999,6183.7733333333335,6770.729422283323,7223.68535744699,7221.131544736788,6552.8247,6554.0767,26.1
2025-12-08 02:30:00,6242.111666666667,6117.505,6770.729422283323,7223.68535744699,7114.184405871837,6474.6475,6464.8496,26.1
2025-12-08 03:00:00,6232.816666666667,6160.06,6770.729422283323,7223.68535744699,7069.424840725682,6404.7227,6418.335,26.1
2025-12-08 03:30:00,6303.155,6218.828333333334,6770.729422283323,7223.68535744699,7025.1055969871795,6378.094,6407.9824,26.1
2025-12-08 04:00:00,6493.2266666666665,6384.29,6770.729422283323,7223.68535744699,7026.704003471984,6426.1045,6441.5176,26.1
2025-12-08 04:30:00,6655.613333333334,6547.108333333334,6770.729422283323,7223.68535744699,7052.976712763991,6562.794,6529.978,26.1
2025-12-08 05:00:00,6828.204999999999,6812.021666666667,6770.729422283323,7223.68535744699,7124.906286819114,6638.383,6637.549,26.1
2025-12-08 05:30:00,7018.458333333333,6929.195,6770.729422283323,7223.68535744699,7182.387057463945,6850.5615,6830.034,26.1
2025-12-08 06:00:00,7222.573333333334,6908.871666666666,6770.729422283323,7223.68535744699,7245.0984081748475,6968.9043,6965.1562,26.1
2025-12-08 06:30:00,7313.648333333333,6716.3533333333335,6770.729422283323,7223.68535744699,7320.401422092628,6869.8955,6917.737,26.1
2025-12-08 07:00:00,7159.905,6380.713333333333,6770.729422283323,7223.68535744699,7480.643671490551,6777.407,6781.9253,26.1
2025-12-08 07:30:00,6890.766666666666,5891.208333333333,6770.729422283323,7223.68535744699,7612.3674652746695,6704.5747,6609.7974,26.1
2025-12-08 08:00:00,6711.37,5373.001666666666,6770.729422283323,7223.68535744699,7647.302319497925,6610.062,6350.6714,26.1
2025-12-08 08:30:00,6515.860000000001,4996.088333333333,6770.729422283323,7223.68535744699,7584.577092191854,6506.813,6253.889,26.1
2025-12-08 09:00:00,6238.3533333333335,4929.17,6770.729422283323,7223.68535744699,7446.03995541338,6285.6704,6161.0083,26.1
2025-12-08 09:30:00,6223.263333333333,4581.596666666667,6770.729422283323,7223.68535744699,7198.460254327562,6254.79,6142.3906,26.1
2025-12-08 10:00:00,6209.481666666667,4514.768333333333,6770.729422283323,7223.68535744699,6962.895909846156,6154.157,6097.7188,26.1
2025-12-08 10:30:00,5754.436666666667,4598.345,6770.729422283323,7223.68535744699,6720.26124018163,6103.75,6095.1113,26.1
2025-12-08 11:00:00,5602.610000000001,4559.650000000001,6770.729422283323,7223.68535744699,6534.4452634630325,6158.5693,6170.9434,26.1
2025-12-08 11:30:00,5337.283333333334,4362.548333333333,6770.729422283323,7223.68535744699,6402.66822762854,6067.662,6102.7837,26.1
2025-12-08 12:00:00,5270.578333333334,4268.7,6770.729422283323,7223.68535744699,6275.28237597727,6004.495,6079.2065,26.1
2025-12-08 12:30:00,5297.565,4196.6449999999995,6770.729422283323,7223.68535744699,6250.3198379115165,6011.2163,6182.3164,26.1
2025-12-08 13:00:00,5389.973333333333,4261.1016666666665,6770.729422283323,7223.68535744699,6288.113163569972,6099.7124,6221.7,26.1
2025-12-08 13:30:00,5759.25,4339.196666666667,6770.729422283323,7223.68535744699,6334.933941196841,6170.5107,6368.351,26.1
2025-12-08 14:00:00,5878.533333333333,4492.381666666667,6770.729422283323,7223.68535744699,6430.434453576452,6293.2847,6499.727,26.1
2025-12-08 14:30:00,6298.255,4872.246666666667,6770.729422283323,7223.68535744699,6585.832686927026,6812.942,6971.923,26.1
2025-12-08 15:00:00,6801.295000000001,5291.056666666666,6770.729422283323,7223.68535744699,6762.991138841613,7003.534,7048.8105,26.1
2025-12-08 15:30:00,7509.713333333333,5886.783333333333,6770.729422283323,7223.68535744699,6959.906677461145,7441.124,7597.5957,26.1
2025-12-08 16:00:00,8094.575,6587.505,6770.729422283323,7223.68535744699,7183.395241762462,7972.289,8018.857,26.1
2025-12-08 16:30:00,8753.141666666666,7281.048333333333,6770.729422283323,7223.68535744699,7513.4437204622645,8047.0435,8405.668,26.1
2025-12-08 17:00:00,9116.706666666669,7821.023333333333,6770.729422283323,7223.68535744699,7751.978539642842,8264.715,8624.546,26.1
2025-12-08 17:30:00,9414.605,8195.425000000001,6770.729422283323,7223.68535744699,7971.742935799425,8479.837,8723.528,26.1
2025-12-08 18:00:00,9353.476666666667,8324.148333333333,6770.729422283323,7223.68535744699,8102.669626009921,8389.33,8782.182,26.1
2025-12-08 18:30:00,9191.258333333331,8270.205,6770.729422283323,7223.68535744699,8239.250022377691,8379.1045,8715.029,26.1
2025-12-08 19:00:00,9120.68,8213.664999999999,6770.729422283323,7223.68535744699,8241.971380747966,8441.732,8695.458,26.1
2025-12-08 19:30:00,9105.766666666666,8113.643333333333,6770.729422283323,7223.68535744699,8104.781717754595,8502.324,8611.139,26.1
2025-12-08 20:00:00,8852.608333333332,7934.955000000001,6770.729422283323,7223.68535744699,7873.48879373969,8351.324,8378.359,26.1
2025-12-08 20:30:00,8588.201666666666,7752.03,6770.729422283323,7223.68535744699,7653.823524749551,8200.79,8177.84,26.1
2025-12-08 21:00:00,8384.936666666666,7634.511666666666,6770.729422283323,7223.68535744699,7467.373757900449,7987.61,7944.3613,26.1
2025-12-08 21:30:00,8261.845,7583.498333333333,6770.729422283323,7223.68535744699,7305.515054832689,7837.68,7841.688,26.1
2025-12-08 22:00:00,7990.831666666666,7429.343333333333,6770.729422283323,7223.68535744699,7072.334701509633,7667.6567,7637.897,26.1
2025-12-08 22:30:00,7766.298333333333,7240.345,6770.729422283323,7223.68535744699,6839.790194987987,7612.157,7587.316,26.1
2025-12-08 23:00:00,7570.966666666667,7088.008333333334,6770.729422283323,7223.68535744699,6647.745281843311,7509.1895,7451.07,26.1
2025-12-08 23:30:00,7412.855,7029.126666666667,6770.729422283323,7223.68535744699,6493.634395344977,7383.853,7282.093,26.1
2025-12-09 00:00:00,7239.538333333334,6856.740000000001,6790.009052468694,7223.393191526578,6309.8903992710975,6931.2935,6904.4185,31.4
2025-12-09 00:30:00,6986.563333333333,6680.323333333334,6790.009052468694,7223.393191526578,6147.67953925302,6884.486,6854.2036,31.4
2025-12-09 01:00:00,6794.349999999999,6518.488333333334,6790.009052468694,7223.393191526578,6020.175984092422,6675.0684,6597.498,31.4
2025-12-09 01:30:00,6623.38,6394.113333333334,6790.009052468694,7223.393191526578,5912.3295608835015,6553.5,6501.886,31.4
2025-12-09 02:00:00,6542.751666666667,6277.988333333334,6790.009052468694,7223.393191526578,5802.881498455908,6495.1274,6450.552,31.4
2025-12-09 02:30:00,6540.18,6232.916666666667,6790.009052468694,7223.393191526578,5690.38944917958,6458.9023,6426.4546,31.4
2025-12-09 03:00:00,6478.895,6244.121666666666,6790.009052468694,7223.393191526578,5605.7045625803385,6431.7593,6360.155,31.4
2025-12-09 03:30:00,6490.656666666667,6270.503333333334,6790.009052468694,7223.393191526578,5550.168017542231,6466.963,6415.078,31.4
2025-12-09 04:00:00,6642.618333333333,6444.338333333333,6790.009052468694,7223.393191526578,5553.7633010968075,6608.404,6542.5474,31.4
2025-12-09 04:30:00,6753.610000000001,6599.805,6790.009052468694,7223.393191526578,5577.54482984858,6731.1978,6708.7603,31.4
2025-12-09 05:00:00,6913.546666666666,6819.691666666667,6790.009052468694,7223.393191526578,5655.638941253463,6894.2983,6926.1304,31.4
2025-12-09 05:30:00,7076.796666666666,6966.506666666667,6790.009052468694,7223.393191526578,5733.195202233337,7061.708,7051.4526,31.4
2025-12-09 06:00:00,7161.055,6809.991666666668,6790.009052468694,7223.393191526578,5805.959990313277,7132.086,7184.582,31.4
2025-12-09 06:30:00,7125.498333333333,6635.748333333334,6790.009052468694,7223.393191526578,5896.244410841409,7123.0903,7152.0356,31.4
2025-12-09 07:00:00,6963.781666666667,6263.838333333333,6790.009052468694,7223.393191526578,6023.099848615735,6919.8125,6987.822,31.4
2025-12-09 07:30:00,6691.37,5748.081666666666,6790.009052468694,7223.393191526578,6182.631417633904,6660.327,6601.797,31.4
2025-12-09 08:00:00,6389.888333333333,5187.843333333333,6790.009052468694,7223.393191526578,6226.925330883596,6514.95,6602.331,31.4
2025-12-09 08:30:00,6178.338333333333,4689.363333333334,6790.009052468694,7223.393191526578,6170.39912133869,6324.826,6388.324,31.4
2025-12-09 09:00:00,6012.111666666667,4416.631666666667,6790.009052468694,7223.393191526578,6026.378831781194,6400.2065,6424.2656,31.4
2025-12-09 09:30:00,6051.438333333333,4161.64,6790.009052468694,7223.393191526578,5852.075627067978,6241.238,6284.6606,31.4
2025-12-09 10:00:00,6181.488333333334,4092.5933333333337,6790.009052468694,7223.393191526578,5690.240031678875,6093.4033,6232.6226,31.4
2025-12-09 10:30:00,6178.621666666667,4068.6433333333334,6790.009052468694,7223.393191526578,5518.685062641887,6085.225,6197.329,31.4
2025-12-09 11:00:00,6304.591666666667,4265.565,6790.009052468694,7223.393191526578,5455.070891527173,6107.5894,6183.282,31.4
2025-12-09 11:30:00,6376.116666666666,4219.193333333334,6790.009052468694,7223.393191526578,5383.475068232142,6233.7393,6169.533,31.4
2025-12-09 12:00:00,6558.383333333334,4474.195,6790.009052468694,7223.393191526578,5333.284852503702,6287.13,6356.895,31.4
2025-12-09 12:30:00,6833.09,4702.948333333334,6790.009052468694,7223.393191526578,5332.121229307875,6540.637,6651.785,31.4
2025-12-09 13:00:00,7044.639999999999,4996.68,6790.009052468694,7223.393191526578,5354.112556113327,6719.777,7214.726,31.4
2025-12-09 13:30:00,7357.551666666666,5172.331666666666,6790.009052468694,7223.393191526578,5375.074732062678,7113.523,7757.212,31.4
2025-12-09 14:00:00,7673.031666666667,5788.838333333333,6790.009052468694,7223.393191526578,5446.651241879365,7398.5825,7998.9536,31.4
2025-12-09 14:30:00,8223.949999999999,6053.906666666667,6790.009052468694,7223.393191526578,5501.096465019002,7679.574,8730.286,31.4
2025-12-09 15:00:00,8772.071666666667,6008.8516666666665,6790.009052468694,7223.393191526578,5663.277567085487,8300.268,8932.771,31.4
2025-12-09 15:30:00,9395.903333333334,6385.051666666666,6790.009052468694,7223.393191526578,5941.362879101431,8519.59,9162.456,31.4
2025-12-09 16:00:00,9919.641666666668,6612.676666666666,6790.009052468694,7223.393191526578,6191.964388061469,8974.908,9532.505,31.4
